u,x,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,Mcal1,Mcal2,cond55,cond56,disc,cV,cminus,cplus
0.6103938484621155,1.6382864973483848,1225.3743020063102,-14064.808667262341,127529.28250087336,-577.6865025597168,-1201.7010862999705,-48.24221810574669,4491.501002233855,-13.106724042720108,-4472.297497102988,-26957.789258165503,20109276.05962631,1.0000000000000004,-4478.317122003091,6.019624900102372
0.6104201050262565,1.6382160282171343,1231.2271437897593,-13547.546420316081,119517.5684022587,-538.6818171356916,-1498.4638113783267,-48.33144835628293,4312.265924429826,-10.74342159727413,-4295.426517454967,-25951.11894640065,18554493.44264091,1.0,-4301.459613491718,6.033096036750976
0.6104463615903976,1.6381455651479309,1237.0295755803618,-13361.660991737523,116649.40397579926,-538.1567570481036,-1496.432244969159,-48.40767275650296,4243.524200934961,-10.701952934568515,-4226.72869200377,-25523.40303883876,17967329.047963258,1.0000000000000002,-4232.758660892537,6.029968888766234
0.6104726181545386,1.6380751081399922,1242.8301850408996,-13279.445197023066,115387.47520162929,-525.7100350913029,-1586.9208002895448,-48.47393664836793,4209.293988694301,-9.950919295104415,-4193.253184062283,-25325.988003513303,17684676.21766253,1.0000000000000002,-4199.284209051952,6.031024989668367
0.6104988747186797,1.6380046571925362,1248.6416039880764,-13142.796999581207,113280.0910720988,-524.7122042242046,-1587.8443636348557,-48.524509625886566,4157.398627774425,-9.887444391452446,-4141.426920867189,-24989.04389784971,17251373.11647489,1.0000000000000002,-4147.452076417494,6.025155550304589
0.6105251312828207,1.637934212304781,1254.4252330848326,-12693.51761187032,106285.61099686351,-494.9693574660406,-1813.1641841810979,-48.57073182397885,4003.129146739435,-8.123148331098845,-3988.927880114301,-24084.249134850117,16007882.629292572,0.9999999999999999,-3994.956543723343,6.028663609042269
0.6105513878469617,1.6378637734759451,1260.1870146511374,-12811.129082690442,108149.84846376773,-502.70322467189965,-1744.7591810038684,-48.567115824626924,4035.3405208526788,-8.586382370019454,-4020.6883633636776,-24215.972348523894,16262798.804682184,1.0000000000000002,-4026.7022106961667,6.013847332489377
0.6105776444111027,1.6377933407052463,1266.0852275936386,-14475.7297409015,134196.16904506882,-601.377330420562,-966.9296137397987,-48.66257167786445,4572.348126051055,-14.379336888248677,-4551.902958167557,-27259.747433292792,20828859.530307725,0.9999999999999999,-4557.883748581919,5.980790414361309
0.6106039009752438,1.6377229139919036,1272.2255100805492,-15508.314810332991,150352.38796151872,-663.6896967969454,-474.76087224443654,-48.88575117082691,4900.468765804453,-17.99190531628857,-4876.395084590509,-29166.232009474174,23895893.949056376,1.0000000000000002,-4882.368871654981,5.9737870644721625
0.6106301575393849,1.637652493335135,1278.3922532300096,-14490.924887251565,134398.88754263052,-603.6913037264986,-940.7443675111745,-49.1217406366907,4560.910039893808,-14.447425332700869,-4540.3633669047495,-27338.19685194746,20724252.290938422,1.000000000000001,-4546.376550491355,6.013183586606374
