,u,x,phi,f,h,phiprime,A0,A0prime,X,Fbg_action,Ybg_action,f2,f2X,f2F,f2Y,f2phi,f2phiphi,f3,f3X,f3phi,f3phiX,f4,f4X,f4XX,f4phi,f4phiX,tf4,tf4phi,G2XX_lift,G2Xphi_lift,G2phiphi_lift
2650,6.79579894973743381e-01,1.47149732856448989e+00,7.66446228879513969e-01,3.20478689581411513e-01,3.26898215672769110e-01,-1.25478351701235979e+00,-2.59028927771249140e-01,1.47149732856448989e+00,-2.57347625012534276e-01,1.10433885906911922e+00,-1.13679593036195858e+00,3.73827878762956356e+00,2.62430605494924691e+01,3.69306406533549847e+00,0.00000000000000000e+00,5.26135718894596991e+01,5.45918074659048784e+02,5.66370576916424340e-01,1.82073069009964783e+01,3.35815538857047429e+01,-1.72409830646439019e+02,-1.26077952522318903e+00,4.75101415302587704e-01,-0.00000000000000000e+00,-5.20660952566664026e+00,3.38283687704021885e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86327641988903565e+02,-9.93261114914707377e+02,-1.00024332727025683e+03
2651,6.79606151537884395e-01,1.47144047730747385e+00,7.66517569742971361e-01,3.20452805021687992e-01,3.26900699732666888e-01,-1.25495387275715342e+00,-2.59112582628041099e-01,1.47144047730747385e+00,-2.57419463465904885e-01,1.10435111630877536e+00,-1.13712588735271236e+00,3.74019446501332853e+00,2.62321467665753190e+01,3.69556927947606972e+00,0.00000000000000000e+00,5.26619920039628582e+01,5.27341067494012009e+02,5.67459479423449764e-01,1.81972557758604800e+01,3.36032098053163821e+01,-1.72646587249789633e+02,-1.26118547525981239e+00,4.75342901774576387e-01,-1.68207446644266042e-14,-5.21669211892326601e+00,3.38697410267763077e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86397860139088380e+02,-9.93223682763054398e+02,-1.00009673972964879e+03
2652,6.79632408102025520e-01,1.47138363044318110e+00,7.66588914773373209e-01,3.20426922086205601e-01,3.26903256593233105e-01,-1.25512405417397943e+00,-2.59196227789386446e-01,1.47138363044318110e+00,-2.57491298283709313e-01,1.10436362446456027e+00,-1.13745609376272960e+00,3.74211551878635484e+00,2.62212105088206542e+01,3.69807923635664659e+00,0.00000000000000000e+00,5.27081403437850753e+01,5.23463431292943028e+02,5.68550797408722830e-01,1.81871878978133594e+01,3.36238836850125580e+01,-1.72875170416065345e+02,-1.26159215724574891e+00,4.75584682185441476e-01,-0.00000000000000000e+00,-5.22635930685999206e+00,3.39084962539556978e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86467724775085571e+02,-9.93185826382354207e+02,-9.99949680007729739e+02
2653,6.79658664666166534e-01,1.47132678797110339e+00,7.66660263959949018e-01,3.20401040778913515e-01,3.26905886311462779e-01,-1.25529406108619690e+00,-2.59279863256782206e-01,1.47132678797110317e+00,-2.57563129454462303e-01,1.10437638371771341e+00,-1.13778654994374540e+00,3.74404198420883905e+00,2.62102515935728135e+01,3.70059396537916419e+00,0.00000000000000000e+00,5.27557157634965463e+01,5.11371675474428969e+02,5.69644544015508680e-01,1.81771031635941611e+01,3.36451410289109134e+01,-1.73108311544490704e+02,-1.26199957666340357e+00,4.75826759336988592e-01,3.36130793039844347e-14,-5.23628364257067336e+00,3.39488593452823118e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86537237603800691e+02,-9.93147061026867391e+02,-9.99801170427207921e+02
2654,6.79684921230307548e-01,1.47126994989073090e+00,7.66731617291914747e-01,3.20375161103765016e-01,3.26908588944330225e-01,-1.25546389315443419e+00,-2.59363489031727401e-01,1.47126994989073090e+00,-2.57634956899826517e-01,1.10438939424939231e+00,-1.13811725595227076e+00,3.74597388262177144e+00,2.61992699493015309e+01,3.70311348334442014e+00,0.00000000000000000e+00,5.28013490431666170e+01,5.34545548068059702e+02,5.70740726618967242e-01,1.81670015482245653e+01,3.36655462776401535e+01,-1.73335166603323501e+02,-1.26240773646048487e+00,4.76069134814920802e-01,-0.00000000000000000e+00,-5.24585611075088742e+00,3.39866250426220695e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86606400324645506e+02,-9.93107413049995557e+02,-9.99651262682182391e+02
2655,6.79711177794448562e-01,1.47121311620155515e+00,7.66802974758474809e-01,3.20349283064713997e-01,3.26911364548784777e-01,-1.25563355019714140e+00,-2.59447105115719001e-01,1.47121311620155515e+00,-2.57706780606142605e-01,1.10440265624067235e+00,-1.13844821213062430e+00,3.74791125386251389e+00,2.61882652947543164e+01,3.70563782375887252e+00,0.00000000000000000e+00,5.28555838154389050e+01,7.34167590493166472e+02,5.71839360394609364e-01,1.81568828744743875e+01,3.36896044138554913e+01,-1.73591496131129787e+02,-1.26281664291533624e+00,4.76311812484033925e-01,1.67923484340006532e-14,-5.25697826640473842e+00,3.40355102138068233e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86675214629561992e+02,-9.93067152382891663e+02,-9.99500498765562270e+02
2656,6.79737434358589576e-01,1.47115628690306721e+00,7.66874336348823182e-01,3.20323406665717625e-01,3.26914213181751789e-01,-1.25580303191965803e+00,-2.59530711510254419e-01,1.47115628690306699e+00,-2.57778600513246581e-01,1.10441616987254143e+00,-1.13877941861577492e+00,3.74985510724413817e+00,2.61772321471406073e+01,3.70816789795154023e+00,0.00000000000000000e+00,5.29213737690780164e+01,7.58996298871368253e+02,5.72940874666022171e-01,1.81467437637411777e+01,3.37185713706991095e+01,-1.73886804475917671e+02,-1.26322647725776016e+00,4.76554922751624477e-01,-0.00000000000000000e+00,-5.27018536821878314e+00,3.40993548846101246e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86743682203048252e+02,-9.93025930364470582e+02,-9.99348175378848168e+02
2657,6.79763690922730701e-01,1.47109946199475794e+00,7.66945702052140077e-01,3.20297531910735400e-01,3.26917134900132800e-01,-1.25597233808685393e+00,-2.59614308216831180e-01,1.47109946199475750e+00,-2.57850416585323594e-01,1.10442993532590261e+00,-1.13911087565234403e+00,3.75180550560202519e+00,2.61661701637215600e+01,3.71070376022485027e+00,0.00000000000000000e+00,5.29771798870400019e+01,5.26715718774544371e+02,5.74045294150486884e-01,1.81365840142363552e+01,3.37432462594077407e+01,-1.74148060637290172e+02,-1.26363724986382331e+00,4.76798471990048101e-01,3.35563420121233533e-14,-5.28158890799037639e+00,3.41499883319439945e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86811804722183183e+02,-9.92984003960228733e+02,-9.99194808374308536e+02
2658,6.79789947486871715e-01,1.47104264147611907e+00,7.67017071857594712e-01,3.20271658803729098e-01,3.26920129760806422e-01,-1.25614146843878105e+00,-2.59697895236945420e-01,1.47104264147611907e+00,-2.57922228776286511e-01,1.10444395278157992e+00,-1.13944258343966731e+00,3.75376131455224682e+00,2.61550856332994712e+01,3.71324438085234432e+00,0.00000000000000000e+00,5.30160679130166557e+01,2.88399239224131975e+02,5.75152132286587459e-01,1.81264075467439945e+01,3.37606699124479803e+01,-1.74350846756205982e+02,-1.26404875509901093e+00,4.77042310187561325e-01,-0.00000000000000000e+00,-5.28993842930727798e+00,3.41783103083127582e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86879583856651607e+02,-9.92941242104762182e+02,-9.99040132555582886e+02
2659,6.79816204051012729e-01,1.47098582534664168e+00,7.67088445754344095e-01,3.20245787348662825e-01,3.26923197820625899e-01,-1.25631042272422100e+00,-2.59781472572093997e-01,1.47098582534664168e+00,-2.57994037043546010e-01,1.10445822242030323e+00,-1.13977454219261065e+00,3.75572149160874469e+00,2.61439843624121622e+01,3.71578881335202560e+00,0.00000000000000000e+00,5.30398638227844472e+01,1.21567942426254632e+02,5.76260942006991184e-01,1.81162179847466867e+01,3.37716325117824638e+01,-1.74501674462891344e+02,-1.26446080400405836e+00,4.77286299216822696e-01,-1.67640073649962447e-14,-5.29556307440926410e+00,3.41869146039556515e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86947021268769845e+02,-9.92897673763686271e+02,-9.98884204846158127e+02
2660,6.79842460615153743e-01,1.47092901360581751e+00,7.67159823731533130e-01,3.20219917549503186e-01,3.26926339136420774e-01,-1.25647920069018482e+00,-2.59865040223772659e-01,1.47092901360581751e+00,-2.58065841343699975e-01,1.10447274442272181e+00,-1.14010675212254009e+00,3.75768493427507533e+00,2.61328724672448374e+01,3.71833605696562763e+00,0.00000000000000000e+00,5.30510872411257068e+01,-1.25823877154185979e+02,5.77371251057407830e-01,1.81060191392465697e+01,3.37772000279986955e+01,-1.74608536045765618e+02,-1.26487319685947641e+00,4.77530293847297893e-01,-1.67569307135061505e-14,-5.29891895289622372e+00,3.41783727675753957e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87014118613510732e+02,-9.92853424935430326e+02,-9.98727277367357829e+02
2661,6.79868717179294757e-01,1.47087220625313808e+00,7.67231205778296177e-01,3.20194049410218784e-01,3.26929553764996383e-01,-1.25664780210631921e+00,-2.59948598193477320e-01,1.47087220625313808e+00,-2.58137641642559923e-01,1.10448751896939901e+00,-1.14043921348161126e+00,3.75965062481557810e+00,2.61217556856831266e+01,3.72088518770111776e+00,0.00000000000000000e+00,5.30386678684968942e+01,-4.98326084113925731e+02,5.78482623306761479e-01,1.80958145978060507e+01,3.37726992128752883e+01,-1.74633554330542296e+02,-1.26528574936764016e+00,4.77774158386666203e-01,-1.67498575065852200e-14,-5.29800346660057286e+00,3.41404916295700644e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87080877538528398e+02,-9.92808336496254810e+02,-9.98569028582956776e+02
2662,6.79894973743435882e-01,1.47081540328809446e+00,7.67302591883755047e-01,3.20168182934780388e-01,3.26932841763132309e-01,-1.25681622668202619e+00,-2.60032146482704341e-01,1.47081540328809446e+00,-2.58209437881100679e-01,1.10450254624080668e+00,-1.14077192641233238e+00,3.76161666849389720e+00,2.61106444246189326e+01,3.72343448759729778e+00,0.00000000000000000e+00,5.30100077190665786e+01,-4.47628225628080884e+02,5.79594253888221278e-01,1.80856108635390207e+01,3.37613302795003207e+01,-1.74603338568220153e+02,-1.26569811836801938e+00,4.78017667602809282e-01,1.67427877453295219e-14,-5.29414721682711953e+00,3.40845904213265039e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87147299684183963e+02,-9.92762244751906678e+02,-9.98409127918556806e+02
2663,6.79921230307576896e-01,1.47075860471017883e+00,7.67373982037018010e-01,3.20142318127162484e-01,3.26936203187584595e-01,-1.25698447417137960e+00,-2.60115685092948246e-01,1.47075860471017905e+00,-2.58281230018560293e-01,1.10451782641733032e+00,-1.14110489113797886e+00,3.76358344277752233e+00,2.60995365593953039e+01,3.72598429598307712e+00,0.00000000000000000e+00,5.30057513295360110e+01,6.28312709414964772e+01,5.80706304667534701e-01,1.80754066288167188e+01,3.37603370014546655e+01,-1.74656633295487211e+02,-1.26611037108728830e+00,4.78260877422103714e-01,1.67357214290529964e-14,-5.29469351524142517e+00,3.40587375271721093e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87213386683569297e+02,-9.92715758506256748e+02,-9.98248798567527501e+02
2664,6.79947486871717910e-01,1.47070181051888316e+00,7.67445376227184117e-01,3.20116454991340393e-01,3.26939638095084195e-01,-1.25715254438319080e+00,-2.60199214025703840e-01,1.47070181051888271e+00,-2.58353018036588278e-01,1.10453335967926947e+00,-1.14143810798092704e+00,3.76555338066678891e+00,2.60884187301731529e+01,3.72853681314566776e+00,0.00000000000000000e+00,5.30381770572195776e+01,5.44623988107685932e+02,5.81819807191748528e-01,1.80651935662237761e+01,3.37748932876923007e+01,-1.74836451761620083e+02,-1.26652294642529584e+00,4.78504078494927709e-01,-0.00000000000000000e+00,-5.30186745477067856e+00,3.40765953740105454e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87279140162534304e+02,-9.92668243762641055e+02,-9.98086764005348073e+02
2665,6.79973743435858924e-01,1.47064502071369874e+00,7.67516774443339989e-01,3.20090593531291878e-01,3.26943146542337193e-01,-1.25732043696641860e+00,-2.60282733282466594e-01,1.47064502071369874e+00,-2.58424801851050490e-01,1.10454914620683775e+00,-1.14177157697299614e+00,3.76752887626808830e+00,2.60772776495527978e+01,3.73109420404576708e+00,0.00000000000000000e+00,5.31027321371155665e+01,9.95635880832162911e+02,5.82935776009873008e-01,1.80549633744286098e+01,3.38030597362072029e+01,-1.75127927033011474e+02,-1.26693627604576364e+00,4.78747557217364395e-01,-5.01647973791005868e-14,-5.31484418430466654e+00,3.41328620751946765e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87344561739710230e+02,-9.92619903043962381e+02,-9.97923430279402851e+02
2666,6.79999999999999938e-01,1.47058823529411775e+00,7.67588176674558809e-01,3.20064733750997921e-01,3.26946728586025026e-01,-1.25748815174918338e+00,-2.60366242864730590e-01,1.47058823529411775e+00,-2.58496581451359786e-01,1.10456518618015620e+00,-1.14210529847102049e+00,3.76951232827312310e+00,2.60661000698624008e+01,3.73365863764036154e+00,0.00000000000000000e+00,5.32024886638334635e+01,1.52957890601626946e+03,5.84055226745972655e-01,1.80447077908593698e+01,3.38461371869438921e+01,-1.75540296104320191e+02,-1.26735079225440939e+00,4.78991599663623091e-01,-0.00000000000000000e+00,-5.33417629090650536e+00,3.42316092022938312e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87409653026535693e+02,-9.92570833630323136e+02,-9.97758991674672984e+02
2667,6.80026256564141063e-01,1.47053145425963194e+00,7.67659582909903215e-01,3.20038875654441279e-01,3.26950384282802098e-01,-1.25765568840926223e+00,-2.60449742773990300e-01,1.47053145425963239e+00,-2.58568356765039087e-01,1.10458147977925303e+00,-1.14243927255846689e+00,3.77150621359119098e+00,2.60548723608792585e+01,3.73623235357746308e+00,0.00000000000000000e+00,5.33340016426263688e+01,1.75850078761054237e+03,5.85179207989369843e-01,1.80344183331764256e+01,3.39026277545826247e+01,-1.76062308293389037e+02,-1.26776694122892919e+00,4.79236503007120507e-01,-0.00000000000000000e+00,-5.35924496311889875e+00,3.43675555988949544e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87474415627281360e+02,-9.92520964586453260e+02,-9.97593304245611193e+02
2668,6.80052513128282077e-01,1.47047467760973394e+00,7.67730993138422857e-01,3.20013019245607599e-01,3.26954113689299608e-01,-1.25782304677290790e+00,-2.60533233011738807e-01,1.47047467760973438e+00,-2.58640127780567997e-01,1.10459802718407141e+00,-1.14277349958820618e+00,3.77351182617423531e+00,2.60435873646334528e+01,3.73881652042994306e+00,0.00000000000000000e+00,5.34615346078293356e+01,1.47206055758919979e+03,5.86308262631594634e-01,1.80240905187009197e+01,3.39573311285419734e+01,-1.76571192683792361e+02,-1.26818495582179258e+00,4.79482406664575977e-01,-0.00000000000000000e+00,-5.38360079329757912e+00,3.44960296444754189e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87538851139074495e+02,-9.92470484051858080e+02,-9.97426744859694395e+02
2669,6.80078769692423091e-01,1.47041790534391570e+00,7.67802407349158278e-01,3.19987164528483581e-01,3.26957916862122389e-01,-1.25799022653469517e+00,-2.60616713579469972e-01,1.47041790534391592e+00,-2.58711894432193890e-01,1.10461482857446591e+00,-1.14310797967357280e+00,3.77552765722095307e+00,2.60322534717334690e+01,3.74140976934027636e+00,0.00000000000000000e+00,5.35634729441664703e+01,1.13313534496470629e+03,5.87441745465801302e-01,1.80137295918890707e+01,3.40011461080623647e+01,-1.76990869835975133e+02,-1.26860456262557464e+00,4.79729116908244713e-01,-0.00000000000000000e+00,-5.40333289104432879e+00,3.45941503507308168e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87602961151925456e+02,-9.92418932552254432e+02,-9.97258388674117441e+02
2670,6.80105026256564105e-01,1.47036113746166919e+00,7.67873825531135146e-01,3.19961311507059476e-01,3.26961793857849015e-01,-1.25815722745067382e+00,-2.60700184478677488e-01,1.47036113746166897e+00,-2.58783656679350826e-01,1.10463188413019386e+00,-1.14344271303925016e+00,3.77755226470287608e+00,2.60208787306967153e+01,3.74401079198646469e+00,0.00000000000000000e+00,5.36465692630477804e+01,8.94595360387453411e+02,5.88579045730609485e-01,1.80033406421507074e+01,3.40369985218490854e+01,-1.77344445302219810e+02,-1.26902549954426025e+00,4.79976475324330909e-01,-0.00000000000000000e+00,-5.41965077142859997e+00,3.46724027039834715e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87666747248751449e+02,-9.92366839529989875e+02,-9.97089298533114857e+02
2671,6.80131282820705119e-01,1.47030437396248703e+00,7.67945247673369247e-01,3.19935460185327203e-01,3.26965744733033192e-01,-1.25832404929732311e+00,-2.60783645710853829e-01,1.47030437396248703e+00,-2.58855414489790325e-01,1.10464919403092821e+00,-1.14377769994675504e+00,3.77958425422380051e+00,2.60094708704193494e+01,3.74661832324170296e+00,0.00000000000000000e+00,5.37108943556245606e+01,6.12791002498761713e+02,5.89719573512581863e-01,1.79929285485752466e+01,3.40649097711260396e+01,-1.77632813537111389e+02,-1.26944751315648952e+00,4.80224330540280575e-01,-1.66793148445730377e-14,-5.43257097310870485e+00,3.47302791400501398e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87730211005402225e+02,-9.92313883280709888e+02,-9.96918826598751139e+02
2672,6.80157539384846244e-01,1.47024761484586097e+00,7.68016673764864599e-01,3.19909610567280900e-01,3.26969769544203093e-01,-1.25849069178042661e+00,-2.60867097277492743e-01,1.47024761484586119e+00,-2.58927167802089908e-01,1.10466675845624884e+00,-1.14411294052876755e+00,3.78162226743888308e+00,2.59980374064074056e+01,3.74923113065906977e+00,0.00000000000000000e+00,5.37538931408723641e+01,2.90302303765367810e+02,5.90862754522438527e-01,1.79824980518787001e+01,3.40838125290031968e+01,-1.77847129144193758e+02,-1.26987035666858938e+00,4.80472535408988100e-01,-1.66722795097329119e-14,-5.44163151526369226e+00,3.47651468971622890e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87793353990684750e+02,-9.92260021829733432e+02,-9.96746887336142322e+02
2673,6.80183795948987258e-01,1.47019086011128430e+00,7.68088103794611343e-01,3.19883762656917703e-01,3.26973868347859520e-01,-1.25865715465885275e+00,-2.60950539180085372e-01,1.47019086011128430e+00,-2.58998916576572702e-01,1.10468457758563732e+00,-1.14444843501411575e+00,3.78366481091328488e+00,2.59865866008119397e+01,3.75184785957986078e+00,0.00000000000000000e+00,5.37799461052173200e+01,2.41100033138300461e+02,5.92007957903046278e-01,1.79720543585753596e+01,3.40955596936723069e+01,-1.78002368527239184e+02,-1.27029375896899710e+00,4.80720928138051895e-01,1.66652476157003077e-14,-5.44762434887067304e+00,3.47817016251547795e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87856177766387873e+02,-9.92205401083687320e+02,-9.96573772677719148e+02
2674,6.80210052513128272e-01,1.47013410975824943e+00,7.68159537751588406e-01,3.19857916458237079e-01,3.26978041200478187e-01,-1.25882343767533311e+00,-2.61033971420124022e-01,1.47013410975824965e+00,-2.59070660766831495e-01,1.10470265159848857e+00,-1.14478418360196521e+00,3.78571151651307147e+00,2.59751205342311451e+01,3.75446817407663280e+00,0.00000000000000000e+00,5.38165390347479118e+01,4.91799525137198998e+02,5.93155027043069216e-01,1.79615987943445816e+01,3.41117283481502369e+01,-1.78193539879774193e+02,-1.27071765258471703e+00,4.80969468167697811e-01,1.66582191623060523e-14,-5.45552056720068190e+00,3.48095118016915972e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.87918683887308362e+02,-9.92150135759956470e+02,-9.96399711781122733e+02
